fuel_purchase_id,trip_id,truck_id,driver_id,purchase_date,location_city,location_state,gallons,price_per_gallon,total_cost,fuel_card_number
FUEL00001193,TRIP00055460,TRK00007,DRV00044,"2023-12-14 06:00:00",Denver,OR,166.8,4.447,741.76,FC804062
FUEL00001194,TRIP00018507,TRK00039,DRV00095,"2022-08-24 23:00:00",Seattle,WI,174.4,4.101,715.21,FC942397
FUEL00001195,TRIP00080749,TRK00026,DRV00010,"2024-11-03 23:00:00",Memphis,NE,87.9,3.593,315.82,FC778693
FUEL00001196,TRIP00004430,TRK00040,DRV00114,"2022-02-26 23:00:00",Detroit,TN,140.5,3.797,533.48,FC551586
FUEL00001197,TRIP00015371,TRK00074,DRV00112,"2022-07-18 18:00:00",Memphis,NV,128.2,4.293,550.36,FC289755
FUEL00001198,TRIP00064715,TRK00013,DRV00100,"2024-04-12 20:00:00","Kansas City",IN,55.2,3.484,192.32,FC403721
FUEL00001199,TRIP00009646,TRK00097,DRV00119,"2022-05-06 10:00:00",Memphis,UT,198.7,4.575,909.05,FC522469
FUEL00001200,TRIP00008004,TRK00059,DRV00124,"2022-04-15 14:00:00","Los Angeles",IL,186.8,4.426,826.78,FC181782
FUEL00001201,TRIP00041416,TRK00044,DRV00047,"2023-06-18 00:00:00",Minneapolis,NY,160.6,3.445,553.27,FC863608
FUEL00001202,TRIP00047451,TRK00020,DRV00009,"2023-09-03 21:00:00",Dallas,NY,154.6,4.196,648.7,FC918221
FUEL00001203,TRIP00027426,TRK00085,DRV00081,"2022-12-17 12:00:00",Seattle,TN,88.6,4.17,369.46,FC430170
FUEL00001204,TRIP00048950,TRK00107,DRV00071,"2023-09-22 11:00:00",Denver,MN,177.3,3.398,602.47,FC595766
FUEL00001205,TRIP00079174,TRK00092,DRV00111,"2024-10-12 12:00:00","Las Vegas",OK,132.7,3.589,476.26,FC371585
FUEL00001206,TRIP00056449,TRK00086,DRV00125,"2023-12-27 05:00:00",Houston,WI,79.3,4.011,318.07,FC247181
FUEL00001207,TRIP00050450,TRK00116,DRV00014,"2023-10-13 12:00:00",Memphis,IL,101.5,3.82,387.73,FC287166
FUEL00001208,TRIP00032672,TRK00106,DRV00124,"2023-02-23 06:00:00","Kansas City",MI,66.3,3.96,262.55,FC515710
FUEL00001209,TRIP00030156,TRK00110,DRV00055,"2023-01-22 16:00:00",Charlotte,WA,88.7,4.152,368.28,FC433065
FUEL00001210,TRIP00079079,TRK00001,DRV00036,"2024-10-11 08:00:00","New York",UT,131.9,3.589,473.39,FC739530
FUEL00001211,TRIP00003666,TRK00070,DRV00045,"2022-02-18 13:00:00",Milwaukee,MO,150.5,4.876,733.84,FC748963
FUEL00001212,TRIP00014951,TRK00116,DRV00099,"2022-07-11 11:00:00",Columbus,OK,128.4,4.699,603.35,FC638336
FUEL00001213,TRIP00023086,TRK00025,DRV00032,"2022-10-23 04:00:00",Indianapolis,NV,155.2,3.647,566.01,FC941924
FUEL00001214,TRIP00001587,TRK00002,DRV00149,"2022-01-22 15:00:00",Charlotte,TN,100.8,4.614,465.09,FC247361
FUEL00001215,TRIP00012902,TRK00096,DRV00107,"2022-06-17 15:00:00",Detroit,FL,179.7,4.803,863.1,FC280869
FUEL00001216,TRIP00005844,TRK00014,DRV00110,"2022-03-17 09:00:00",Houston,CO,108.2,4.828,522.39,FC938749
FUEL00001217,TRIP00078408,TRK00035,DRV00001,"2024-10-02 19:00:00","Los Angeles",MN,165.8,3.981,660.05,FC701118
FUEL00001218,TRIP00035783,TRK00029,DRV00130,"2023-04-05 12:00:00",Charlotte,NY,72.6,3.494,253.66,FC885851
FUEL00001219,TRIP00065958,TRK00063,DRV00113,"2024-04-29 12:00:00",Houston,GA,199.1,3.242,645.48,FC750028
FUEL00001220,TRIP00043487,TRK00016,DRV00006,"2023-07-13 18:00:00","Las Vegas",NY,50.5,3.348,169.07,FC915839
FUEL00001221,TRIP00011538,TRK00091,DRV00099,"2022-05-29 13:00:00",Miami,IN,78.8,4.149,326.94,FC873636
FUEL00001222,TRIP00071377,TRK00063,DRV00032,"2024-07-06 21:00:00",Charlotte,OH,197.9,3.968,785.27,FC264966
FUEL00001223,TRIP00051613,TRK00120,DRV00088,"2023-10-27 10:00:00",Omaha,TX,195.1,4.325,843.81,FC920960
FUEL00001224,TRIP00050991,TRK00016,DRV00098,"2023-10-20 00:00:00",Portland,OR,139.5,4.055,565.67,FC276982
FUEL00001225,TRIP00035633,TRK00011,DRV00026,"2023-04-03 11:00:00",Atlanta,AZ,130.8,3.744,489.72,FC291656
FUEL00001226,TRIP00010207,TRK00112,,"2022-05-11 07:00:00",Detroit,NC,155.3,3.442,534.54,FC938594
FUEL00001227,TRIP00077988,TRK00074,DRV00038,"2024-09-29 23:00:00",Phoenix,OK,139.8,3.448,482.03,FC285934
FUEL00001228,TRIP00014983,TRK00025,DRV00081,"2022-07-12 16:00:00",Dallas,MN,163,3.809,620.87,FC464763
FUEL00001229,TRIP00044220,TRK00033,DRV00013,"2023-07-23 18:00:00",Seattle,TN,156.1,4.058,633.45,FC588578
FUEL00001230,TRIP00049715,TRK00054,DRV00077,"2023-10-03 11:00:00","Salt Lake City",TN,189.3,3.831,725.21,FC628900
FUEL00001231,TRIP00009198,TRK00069,DRV00075,"2022-04-29 00:00:00",Houston,MI,54.8,4.355,238.65,FC497338
FUEL00001232,TRIP00030494,TRK00050,DRV00099,"2023-01-26 11:00:00","Las Vegas",CA,75.1,3.665,275.24,FC599849
FUEL00001233,TRIP00010910,TRK00114,DRV00023,"2022-05-22 15:00:00",Philadelphia,OK,89.7,4.761,427.06,FC992805
FUEL00001234,TRIP00064366,TRK00014,DRV00145,"2024-04-07 20:00:00",Minneapolis,IN,110,3.778,415.58,FC719370
FUEL00001235,TRIP00004613,TRK00098,DRV00012,"2022-02-28 05:00:00",Minneapolis,OH,144.4,3.465,500.35,FC437991
FUEL00001236,TRIP00048373,TRK00036,DRV00110,"2023-09-14 06:00:00",Houston,AZ,192.5,3.936,757.68,FC741827
FUEL00001237,TRIP00076196,TRK00023,DRV00024,"2024-09-05 06:00:00","Salt Lake City",WA,156.8,3.927,615.75,FC406888
FUEL00001238,TRIP00032091,TRK00098,DRV00092,"2023-02-15 13:00:00","Las Vegas",OH,160.2,3.385,542.28,FC935850
FUEL00001239,TRIP00058138,TRK00110,DRV00056,"2024-01-20 11:00:00","Salt Lake City",IL,116.1,4.028,467.65,FC178923
FUEL00001240,TRIP00008978,TRK00069,DRV00033,"2022-04-27 03:00:00",Charlotte,IL,199.7,4.064,811.58,FC708802
FUEL00001241,TRIP00070584,TRK00115,DRV00054,"2024-06-27 07:00:00",Detroit,MO,114.5,3.878,444.03,FC585078
FUEL00001242,TRIP00066665,TRK00073,DRV00033,"2024-05-07 14:00:00","Kansas City",IN,181.9,3.192,580.62,FC813410
FUEL00001243,TRIP00016404,TRK00051,DRV00022,"2022-07-31 13:00:00",Milwaukee,WA,146.5,4.623,677.27,FC522298
FUEL00001244,TRIP00034823,TRK00120,DRV00099,"2023-03-23 10:00:00",Phoenix,CA,72.4,4.052,293.36,FC420265
FUEL00001245,TRIP00013015,TRK00020,DRV00022,"2022-06-17 17:00:00",Chicago,NY,52.6,3.998,210.29,FC186856
FUEL00001246,TRIP00026175,TRK00048,DRV00025,"2022-12-01 14:00:00",Indianapolis,MO,91.5,4.884,446.89,FC605355
FUEL00001247,TRIP00052047,TRK00053,DRV00132,"2023-11-02 18:00:00",Dallas,GA,147.2,4.196,617.65,FC631915
FUEL00001248,TRIP00030835,TRK00012,DRV00028,"2023-01-31 05:00:00",Philadelphia,IN,149.3,4.355,650.2,FC736811
FUEL00001249,TRIP00034304,TRK00103,DRV00017,"2023-03-16 02:00:00",Charlotte,OR,141.3,4.402,622,FC493412
FUEL00001250,TRIP00059830,TRK00049,DRV00038,"2024-02-09 15:00:00",Miami,OK,134.5,3.741,503.16,FC577454
FUEL00001251,TRIP00009865,TRK00045,DRV00117,"2022-05-10 00:00:00",Dallas,OR,62.6,4.384,274.44,FC935791
FUEL00001252,TRIP00018026,TRK00113,DRV00128,"2022-08-18 11:00:00","Los Angeles",MN,178.2,3.543,631.36,FC400680
FUEL00001253,TRIP00032839,TRK00112,DRV00055,"2023-02-24 19:00:00",Philadelphia,NY,177.1,4.164,737.44,FC425366
FUEL00001254,TRIP00049105,TRK00015,DRV00003,"2023-09-24 03:00:00","Kansas City",AZ,60.8,4.195,255.06,FC172027
FUEL00001255,TRIP00072261,TRK00101,DRV00129,"2024-07-18 04:00:00",Atlanta,UT,144.1,3.543,510.55,FC634390
FUEL00001256,TRIP00035899,TRK00114,DRV00129,"2023-04-06 12:00:00",Dallas,AZ,56.9,4.167,237.1,FC530526
FUEL00001257,TRIP00059060,TRK00055,DRV00058,"2024-02-01 20:00:00",Milwaukee,WI,174.5,3.986,695.56,FC989236
FUEL00001258,TRIP00029325,TRK00026,DRV00054,"2023-01-12 03:00:00",Nashville,OH,84.1,3.482,292.84,FC320411
FUEL00001259,TRIP00048697,TRK00105,DRV00026,"2023-09-19 13:00:00",Phoenix,NY,137.1,3.485,477.79,FC478391
FUEL00001260,TRIP00066528,TRK00067,DRV00094,"2024-05-06 13:00:00",Dallas,OK,111.8,3.279,366.59,FC625819
FUEL00001261,TRIP00010843,TRK00036,DRV00056,"2022-05-19 11:00:00",Chicago,NE,120.4,3.825,460.53,FC880114
FUEL00001262,TRIP00035030,TRK00029,DRV00057,"2023-03-25 12:00:00",Detroit,FL,134.6,3.26,438.8,FC343147
FUEL00001263,TRIP00081346,TRK00020,DRV00060,"2024-11-10 14:00:00","Las Vegas",FL,182,3.168,576.58,FC200832
FUEL00001264,TRIP00039503,TRK00061,DRV00087,"2023-05-23 23:00:00",Omaha,NY,139.6,4.025,561.89,FC490927
FUEL00001265,TRIP00019682,TRK00054,DRV00089,"2022-09-08 14:00:00","Kansas City",GA,118.1,3.902,460.83,FC968745
FUEL00001266,TRIP00061519,TRK00072,DRV00084,"2024-03-03 07:00:00","Kansas City",CO,160,3.26,521.6,FC780612
FUEL00001267,TRIP00029137,TRK00090,DRV00037,"2023-01-08 14:00:00","Los Angeles",WI,149.5,4.306,643.75,FC627652
FUEL00001268,TRIP00063422,TRK00015,DRV00139,"2024-03-28 04:00:00",Portland,GA,125.2,3.602,450.97,FC952039
FUEL00001269,TRIP00078441,TRK00020,DRV00034,"2024-10-03 11:00:00","Las Vegas",NY,59.5,4.029,239.73,FC703605
FUEL00001270,TRIP00077482,TRK00072,DRV00077,"2024-09-23 11:00:00",Dallas,CO,175.1,3.308,579.23,FC120947
FUEL00001271,TRIP00049556,TRK00093,DRV00082,"2023-09-30 22:00:00","Salt Lake City",CA,94.8,3.781,358.44,FC373258
FUEL00001272,TRIP00036184,TRK00019,DRV00142,"2023-04-10 03:00:00",Houston,CO,152.7,3.826,584.23,FC854343
FUEL00001273,TRIP00060916,TRK00090,DRV00087,"2024-02-25 21:00:00",Detroit,NC,121.9,3.506,427.38,FC563711
FUEL00001274,TRIP00062283,TRK00018,,"2024-03-11 20:00:00",Atlanta,MO,136.2,3.886,529.27,FC889686
FUEL00001275,TRIP00069381,TRK00036,DRV00024,"2024-06-09 15:00:00",Memphis,MI,162.6,4.099,666.5,FC872733
FUEL00001276,TRIP00061988,TRK00113,DRV00149,"2024-03-10 06:00:00",Columbus,IN,55.8,4.035,225.15,FC533580
FUEL00001277,TRIP00020946,TRK00049,DRV00090,"2022-09-25 01:00:00",Detroit,GA,195.1,3.588,700.02,FC479741
FUEL00001278,TRIP00050743,TRK00080,DRV00006,"2023-10-16 12:00:00","Kansas City",UT,115.4,4.279,493.8,FC421412
FUEL00001279,TRIP00039284,TRK00091,DRV00026,"2023-05-20 07:00:00",Portland,AZ,144.5,4.397,635.37,FC987360
FUEL00001280,TRIP00035984,TRK00070,DRV00100,"2023-04-05 11:00:00",Memphis,TX,81.9,3.946,323.18,FC102210
FUEL00001281,TRIP00010114,TRK00038,DRV00071,"2022-05-12 08:00:00",Houston,CA,163.2,4.107,670.26,FC412551
FUEL00001282,TRIP00080809,TRK00116,DRV00024,"2024-11-02 14:00:00",Minneapolis,TN,112.9,4.029,454.87,FC981110
FUEL00001283,TRIP00046640,TRK00010,DRV00049,"2023-08-23 03:00:00",Phoenix,IN,127.1,4.24,538.9,FC642546
FUEL00001284,TRIP00051153,TRK00071,DRV00060,"2023-10-19 20:00:00",Dallas,NE,137.4,3.802,522.39,FC590392
FUEL00001285,TRIP00024102,TRK00012,DRV00081,"2022-11-05 00:00:00","Las Vegas",TX,195.9,3.403,666.65,FC468276
FUEL00001286,TRIP00011854,TRK00041,DRV00110,"2022-06-04 01:00:00","Los Angeles",NC,60.4,3.864,233.39,FC369660
FUEL00001287,TRIP00072911,TRK00069,DRV00110,"2024-07-24 04:00:00","Los Angeles",TX,92.5,3.73,345.02,FC421811
FUEL00001288,TRIP00064507,TRK00002,DRV00141,"2024-04-09 07:00:00","Los Angeles",NE,163.4,3.662,598.37,FC661659
FUEL00001289,TRIP00032855,TRK00071,DRV00133,"2023-02-24 15:00:00","Los Angeles",MO,131.3,3.504,460.08,FC644932
FUEL00001290,TRIP00033365,TRK00111,DRV00132,"2023-03-03 09:00:00",Phoenix,WA,62.9,4.23,266.07,FC340430
FUEL00001291,TRIP00051404,TRK00064,DRV00112,"2023-10-23 14:00:00","Las Vegas",NC,142,4.038,573.4,FC975489
FUEL00001292,TRIP00029570,TRK00068,DRV00022,"2023-01-14 21:00:00",Philadelphia,NE,118.4,3.523,417.12,FC182389
FUEL00001293,TRIP00021453,TRK00083,DRV00124,"2022-10-02 10:00:00",Detroit,MN,143.4,3.797,544.49,FC923893
FUEL00001294,TRIP00024249,TRK00092,DRV00085,"2022-11-05 19:00:00","Kansas City",TX,139.7,4.11,574.17,FC279773
FUEL00001295,TRIP00084535,TRK00093,DRV00002,"2024-12-22 23:00:00",Columbus,MO,77.3,3.38,261.27,FC584066
FUEL00001296,TRIP00015040,TRK00009,DRV00010,"2022-07-13 08:00:00",Charlotte,WA,194.5,4.472,869.8,FC112534
FUEL00001297,TRIP00004033,,DRV00010,"2022-02-21 01:00:00",Detroit,OH,65.1,3.858,251.16,FC356520
FUEL00001298,TRIP00045641,TRK00070,DRV00078,"2023-08-10 08:00:00","Oklahoma City",UT,183.5,4.341,796.57,FC929723
FUEL00001299,TRIP00084050,TRK00019,DRV00099,"2024-12-14 12:00:00",Chicago,TX,118,3.991,470.94,FC361407
FUEL00001300,TRIP00054004,TRK00054,DRV00018,"2023-11-26 12:00:00",Phoenix,TN,193.5,4.192,811.15,FC900739
FUEL00001301,TRIP00081928,TRK00004,DRV00094,"2024-11-17 02:00:00",Charlotte,OK,58.5,4.145,242.48,FC460170
FUEL00001302,TRIP00032424,TRK00103,DRV00003,"2023-02-19 00:00:00",Denver,OK,56.9,4.312,245.35,FC386955
FUEL00001303,TRIP00008550,TRK00038,DRV00010,"2022-04-22 02:00:00",Houston,TN,162,4.434,718.31,FC457408
FUEL00001304,TRIP00025898,TRK00099,DRV00050,"2022-11-26 04:00:00",Portland,CA,104,3.927,408.41,FC272675
FUEL00001305,TRIP00038671,TRK00101,DRV00103,"2023-05-11 22:00:00",Chicago,IL,57.7,3.352,193.41,FC431117
FUEL00001306,TRIP00010500,TRK00112,DRV00134,"2022-05-17 11:00:00",Houston,TX,105.1,3.418,359.23,FC150601
FUEL00001307,TRIP00013350,TRK00014,DRV00002,"2022-06-20 12:00:00","Las Vegas",UT,133.1,4.5,598.95,FC481193
FUEL00001308,TRIP00064212,TRK00076,DRV00022,"2024-04-05 03:00:00",Houston,WA,88,3.294,289.87,FC791746
FUEL00001309,TRIP00056134,TRK00103,DRV00110,"2023-12-25 02:00:00",Charlotte,TX,181.3,3.748,679.51,FC933368
FUEL00001310,TRIP00082004,TRK00029,DRV00102,"2024-11-17 11:00:00",Detroit,WI,61,3.897,237.72,FC814622
FUEL00001311,TRIP00072622,TRK00012,DRV00130,"2024-07-22 15:00:00",Omaha,UT,194.7,3.831,745.9,FC530583
FUEL00001312,TRIP00025502,TRK00033,DRV00147,"2022-11-21 20:00:00",Minneapolis,PA,191,4.778,912.6,FC642136
FUEL00001313,TRIP00048217,TRK00024,DRV00099,"2023-09-13 12:00:00","New York",OH,87.7,4.038,354.13,FC519466
FUEL00001314,TRIP00067157,TRK00026,DRV00101,"2024-05-13 17:00:00",Omaha,AZ,80.8,4.038,326.27,FC622110
FUEL00001315,TRIP00042835,TRK00008,DRV00049,"2023-07-06 23:00:00",Atlanta,FL,180.8,3.916,708.01,FC112566
FUEL00001316,TRIP00005098,TRK00079,DRV00016,"2022-03-06 05:00:00","Los Angeles",AZ,148.3,4.841,717.92,FC308475
FUEL00001317,TRIP00057075,TRK00106,DRV00024,"2024-01-06 03:00:00","Salt Lake City",OR,141.8,3.694,523.81,FC551818
FUEL00001318,TRIP00077191,TRK00103,DRV00077,"2024-09-17 13:00:00",Nashville,NV,61.2,3.938,241.01,FC569590
FUEL00001319,TRIP00073723,TRK00013,,"2024-08-05 13:00:00","Los Angeles",PA,145.2,3.372,489.61,FC797584
FUEL00001320,TRIP00070611,TRK00013,DRV00013,"2024-06-27 21:00:00",Charlotte,CO,77,3.291,253.41,FC221275
FUEL00001321,TRIP00006761,TRK00040,DRV00069,"2022-03-28 15:00:00",Minneapolis,NY,178.6,4.081,728.87,FC946357
FUEL00001322,TRIP00049709,TRK00113,DRV00005,"2023-10-03 02:00:00",Omaha,CO,97.4,3.448,335.84,FC165146
FUEL00001323,TRIP00051029,TRK00031,DRV00144,"2023-10-19 18:00:00",Milwaukee,TX,68.1,3.647,248.36,FC156211
FUEL00001324,TRIP00050541,TRK00050,DRV00127,"2023-10-12 04:00:00",Portland,MI,87.3,3.708,323.71,FC296849
FUEL00001325,TRIP00029537,TRK00057,DRV00149,"2023-01-13 12:00:00",Chicago,CO,144.4,3.822,551.9,FC265865
FUEL00001326,TRIP00084529,TRK00010,DRV00049,"2024-12-22 04:00:00",Houston,MO,181.5,4.14,751.41,FC150789
FUEL00001327,TRIP00069427,TRK00058,DRV00006,"2024-06-10 10:00:00",Denver,TX,89.3,4.118,367.74,FC261376
FUEL00001328,TRIP00073023,TRK00112,DRV00087,"2024-07-27 11:00:00",Detroit,TX,71.1,3.879,275.8,FC511448
FUEL00001329,TRIP00032879,TRK00078,DRV00117,"2023-02-27 17:00:00",Phoenix,NV,188.9,3.465,654.54,FC670598
FUEL00001330,TRIP00010093,TRK00026,DRV00108,"2022-05-12 23:00:00","New York",OH,87.1,3.799,330.89,FC450729
FUEL00001331,TRIP00029145,TRK00098,DRV00047,"2023-01-09 12:00:00",Dallas,NV,59.5,3.929,233.78,FC419568
FUEL00001332,TRIP00031012,TRK00074,DRV00025,"2023-01-31 23:00:00",Columbus,FL,76.1,4.028,306.53,FC533526
FUEL00001333,TRIP00026558,TRK00049,DRV00134,"2022-12-07 23:00:00",Philadelphia,AZ,118.2,4.848,573.03,FC333131
FUEL00001334,TRIP00054897,TRK00070,DRV00018,"2023-12-07 23:00:00",Philadelphia,GA,51.1,4.369,223.26,FC594376
FUEL00001335,TRIP00082724,TRK00084,DRV00066,"2024-11-29 00:00:00",Charlotte,CA,146.2,3.204,468.42,FC422580
FUEL00001336,TRIP00068029,TRK00023,DRV00101,"2024-05-23 10:00:00","Oklahoma City",MO,100.5,3.619,363.71,FC380555
FUEL00001337,TRIP00070882,TRK00091,DRV00050,"2024-06-30 03:00:00",Minneapolis,TN,193.8,3.519,681.98,FC169709
FUEL00001338,TRIP00000904,TRK00078,DRV00133,"2022-01-12 07:00:00",Detroit,TX,159.1,4.708,749.04,FC440344
FUEL00001339,TRIP00011567,TRK00010,DRV00004,"2022-05-28 18:00:00",Minneapolis,GA,166.2,3.86,641.53,FC593268
FUEL00001340,TRIP00046464,TRK00068,DRV00100,"2023-08-21 00:00:00",Portland,AZ,53.1,3.392,180.12,FC372480
FUEL00001341,TRIP00040141,TRK00101,DRV00032,"2023-05-31 07:00:00",Memphis,NY,96.9,4.007,388.28,FC360050
FUEL00001342,TRIP00069398,TRK00019,DRV00024,"2024-06-09 15:00:00",Portland,MN,142,3.471,492.88,FC310276
FUEL00001343,TRIP00002821,TRK00079,DRV00121,"2022-02-06 22:00:00",Seattle,UT,51.1,4.921,251.46,FC629513
FUEL00001344,TRIP00007505,TRK00062,DRV00035,"2022-04-08 16:00:00",Atlanta,NE,56.2,4.63,260.21,FC285476
FUEL00001345,TRIP00041445,TRK00006,DRV00034,"2023-06-18 16:00:00",Portland,MI,81.3,3.329,270.65,FC605226
FUEL00001346,TRIP00080708,TRK00071,DRV00019,"2024-11-02 16:00:00","Kansas City",NY,194.7,3.591,699.17,FC871436
FUEL00001347,TRIP00057975,TRK00086,DRV00104,"2024-01-18 02:00:00",Omaha,IN,152.3,3.359,511.58,FC609117
FUEL00001348,TRIP00081021,TRK00082,DRV00020,"2024-11-06 23:00:00",Houston,MI,78.8,3.964,312.36,FC341075
FUEL00001349,TRIP00062874,TRK00091,DRV00103,"2024-03-21 01:00:00",Dallas,IL,73.4,3.242,237.96,FC144501
FUEL00001350,TRIP00025281,TRK00105,DRV00010,"2022-11-19 09:00:00","Kansas City",AZ,77.9,4.274,332.94,FC614791
FUEL00001351,TRIP00064511,TRK00024,DRV00084,"2024-04-12 00:00:00",Minneapolis,OH,126.9,4.143,525.75,FC748360
FUEL00001352,TRIP00076939,TRK00096,DRV00084,"2024-09-16 00:00:00",Atlanta,NY,155.8,3.466,540,FC519564
FUEL00001353,TRIP00055580,TRK00074,DRV00092,"2023-12-18 07:00:00",Memphis,IL,150.3,3.849,578.5,FC911793
FUEL00001354,TRIP00021578,TRK00051,DRV00085,"2022-10-04 07:00:00","Oklahoma City",UT,120.9,3.434,415.17,FC136792
FUEL00001355,TRIP00008281,TRK00049,DRV00049,"2022-04-18 03:00:00",Philadelphia,IL,164,4.597,753.91,FC828267
FUEL00001356,TRIP00029087,TRK00068,DRV00117,"2023-01-08 05:00:00",Portland,WI,144.4,4.176,603.01,FC134543
FUEL00001357,TRIP00038769,TRK00049,DRV00023,"2023-05-14 06:00:00",Seattle,AZ,183.7,3.369,618.89,FC286956
FUEL00001358,TRIP00024771,TRK00024,DRV00112,"2022-11-14 00:00:00",Chicago,PA,70.1,4.238,297.08,FC170488
FUEL00001359,TRIP00039165,TRK00018,DRV00083,"2023-05-20 13:00:00",Memphis,NE,123.5,3.961,489.18,FC505849
FUEL00001360,TRIP00074732,TRK00086,DRV00063,"2024-08-17 04:00:00",Omaha,NV,63,3.539,222.96,FC684991
FUEL00001361,TRIP00016654,TRK00090,DRV00013,"2022-08-02 05:00:00","New York",FL,184.6,3.807,702.77,FC516428
FUEL00001362,TRIP00010354,TRK00026,DRV00077,"2022-05-13 21:00:00",Indianapolis,NC,140.1,3.665,513.47,FC806240
FUEL00001363,TRIP00074341,TRK00036,DRV00082,"2024-08-13 07:00:00",Nashville,MO,95.3,3.296,314.11,FC106220
FUEL00001364,TRIP00016226,TRK00091,DRV00129,"2022-07-29 18:00:00","New York",IL,79.9,4.322,345.33,FC361953
FUEL00001365,TRIP00045047,TRK00045,DRV00144,"2023-08-01 06:00:00",Indianapolis,PA,126.5,3.796,480.19,FC551853
FUEL00001366,TRIP00079460,TRK00019,DRV00144,"2024-10-16 20:00:00",Atlanta,NV,142.9,3.982,569.03,FC557809
FUEL00001367,TRIP00064151,TRK00114,DRV00128,"2024-04-04 05:00:00","Las Vegas",TX,59.3,3.507,207.97,FC177664
FUEL00001368,TRIP00069481,TRK00018,DRV00064,"2024-06-12 10:00:00",Portland,OK,169.3,3.919,663.49,FC156912
FUEL00001369,TRIP00068899,TRK00107,DRV00095,"2024-06-06 11:00:00",Portland,WA,175.9,3.51,617.41,FC449547
FUEL00001370,TRIP00047443,TRK00080,DRV00122,"2023-09-04 07:00:00","Los Angeles",AZ,58.4,3.323,194.06,FC910694
FUEL00001371,TRIP00057372,TRK00039,DRV00125,"2024-01-10 05:00:00",Minneapolis,CO,134.5,3.605,484.87,FC425162
FUEL00001372,TRIP00058212,TRK00093,DRV00028,"2024-01-19 12:00:00","Salt Lake City",FL,81,3.224,261.14,FC697102
FUEL00001373,TRIP00005629,,DRV00097,"2022-03-14 22:00:00","New York",TX,196.7,4.373,860.17,FC699761
FUEL00001374,TRIP00008394,TRK00044,DRV00041,"2022-04-19 10:00:00","Las Vegas",TX,192.5,4.634,892.05,FC108720
FUEL00001375,TRIP00050500,TRK00091,DRV00010,"2023-10-13 18:00:00",Minneapolis,IL,64.6,3.5,226.1,FC962194
FUEL00001376,TRIP00072032,TRK00064,DRV00081,"2024-07-14 16:00:00","Oklahoma City",NC,86.6,3.638,315.05,FC569220
FUEL00001377,TRIP00077170,TRK00097,DRV00120,"2024-09-17 00:00:00",Seattle,FL,165.4,3.306,546.81,FC670678
FUEL00001378,TRIP00042322,TRK00092,,"2023-06-28 01:00:00",Minneapolis,NE,114.3,4.064,464.52,FC295926
FUEL00001379,TRIP00023951,TRK00086,DRV00065,"2022-11-04 01:00:00","Oklahoma City",NY,61.2,4.642,284.09,FC476220
FUEL00001380,TRIP00039071,TRK00013,DRV00141,"2023-05-19 10:00:00","New York",IL,181.4,3.538,641.79,FC363019
FUEL00001381,TRIP00016692,TRK00074,DRV00120,"2022-08-03 16:00:00",Minneapolis,MO,148.3,3.575,530.17,FC605755
FUEL00001382,TRIP00000697,TRK00085,DRV00104,"2022-01-11 14:00:00",Seattle,MI,53,3.993,211.63,FC671264
FUEL00001383,TRIP00015409,TRK00031,DRV00144,"2022-07-18 00:00:00",Columbus,OH,144.9,3.716,538.45,FC640252
FUEL00001384,TRIP00036667,TRK00004,DRV00085,"2023-04-14 13:00:00",Miami,MN,153.4,3.664,562.06,FC455863
FUEL00001385,TRIP00070224,TRK00029,DRV00118,"2024-06-20 15:00:00",Atlanta,UT,57.7,3.889,224.4,FC786202
FUEL00001386,TRIP00073069,,DRV00058,"2024-07-27 21:00:00",Dallas,NV,154.5,3.472,536.42,FC133159
FUEL00001387,TRIP00010646,TRK00120,DRV00126,"2022-05-18 11:00:00",Portland,MO,64,3.527,225.73,FC391470
FUEL00001388,TRIP00029887,TRK00107,DRV00097,"2023-01-19 18:00:00",Portland,WI,89.4,3.453,308.7,FC371281
FUEL00001389,TRIP00038084,TRK00062,DRV00121,"2023-05-04 03:00:00","Kansas City",OR,172.4,3.331,574.26,FC716472
FUEL00001390,TRIP00007246,TRK00031,DRV00125,"2022-04-05 11:00:00",Indianapolis,FL,178.8,3.835,685.7,FC273880
FUEL00001391,TRIP00023516,TRK00010,DRV00132,"2022-10-29 09:00:00",Indianapolis,NV,103.1,4.993,514.78,FC305752
FUEL00001392,TRIP00003595,TRK00024,DRV00105,"2022-02-17 23:00:00","Salt Lake City",MN,98.6,4.062,400.51,FC816178
FUEL00001393,TRIP00051507,TRK00068,DRV00130,"2023-10-26 23:00:00",Phoenix,MI,141.2,4.287,605.32,FC859211
FUEL00001394,TRIP00037138,TRK00097,DRV00112,"2023-04-23 04:00:00",Minneapolis,CO,193.4,3.599,696.05,FC758110
FUEL00001395,TRIP00016464,TRK00093,DRV00016,"2022-07-31 00:00:00","Los Angeles",TX,161.7,4.064,657.15,FC378875
FUEL00001396,TRIP00031762,TRK00068,DRV00123,"2023-02-10 16:00:00","Kansas City",WI,162.2,3.608,585.22,FC414352
FUEL00001397,TRIP00057456,TRK00057,DRV00117,"2024-01-10 15:00:00",Milwaukee,NY,116.1,3.298,382.9,FC491981
FUEL00001398,TRIP00003613,TRK00098,DRV00128,"2022-02-15 16:00:00","Las Vegas",IN,95.2,4.349,414.02,FC901935
